"","Group","Individual","DOB","Sex.x","TestDate","binary","AgeAtTesting","AgeClasstest","context","Task","Total","Correct","Number experiment","Time start","Time end","Stop for external facotrs","...7","interrupted","duration","duration.z","GroupSize","Groupsize.z","month","season"
"106","Boeta","Jokie",2004-11-01,"F",2019-09-04,1,14.8493150684932,"Adult","Sanctuary","OC",5,1,106,1899-12-31 15:09:43,1899-12-31 15:33:21,"No",NA,"No",23.6333333333333,-0.829460595052719,3,-1.67151958478661,9,"winter"
"107","Boeta","Boeta",2003-12-01,"M",2019-09-07,1,15.7780821917808,"Adult","Sanctuary","OC",30,11,107,1899-12-31 14:14:47,1899-12-31 14:50:23,"No",NA,"No",35.6,-0.432235346204176,3,-1.67151958478661,9,"winter"
"108","Boeta","Fielis",2004-12-01,"M",2019-09-07,1,14.7753424657534,"Adult","Sanctuary","OC",24,7,107,1899-12-31 14:14:47,1899-12-31 14:50:23,"No",NA,"No",35.6,-0.432235346204176,3,-1.67151958478661,9,"winter"
"109","Boeta","Jokie",2004-11-01,"F",2019-09-07,1,14.8575342465753,"Adult","Sanctuary","OC",30,9,107,1899-12-31 14:14:47,1899-12-31 14:50:23,"No",NA,"No",35.6,-0.432235346204176,3,-1.67151958478661,9,"winter"
"110","Boeta","Boeta",2003-12-01,"M",2019-09-16,1,15.8027397260274,"Adult","Sanctuary","OC",20,10,112,1899-12-31 15:07:34,1899-12-31 15:38:09,"No",NA,"No",30.5833333333333,-0.598760137156003,3,-1.67151958478661,9,"winter"
"111","Boeta","Fielis",2004-12-01,"M",2019-09-16,1,14.8,"Adult","Sanctuary","OC",28,12,112,1899-12-31 15:07:34,1899-12-31 15:38:09,"No",NA,"No",30.5833333333333,-0.598760137156003,3,-1.67151958478661,9,"winter"
"112","Boeta","Jokie",2004-11-01,"F",2019-09-16,1,14.8821917808219,"Adult","Sanctuary","OC",27,15,112,1899-12-31 15:07:34,1899-12-31 15:38:09,"No",NA,"No",30.5833333333333,-0.598760137156003,3,-1.67151958478661,9,"winter"
"113","Boeta","Boeta",2003-12-01,"M",2019-09-26,1,15.8301369863014,"Adult","Sanctuary","OC",1,1,116,1899-12-31 12:54:52,1899-12-31 10:22:00,"No",NA,"No",152.866666666667,3.46035079710829,3,-1.67151958478661,9,"winter"
"114","Boeta","Fielis",2004-12-01,"M",2019-09-26,1,14.827397260274,"Adult","Sanctuary","OC",30,15,116,1899-12-31 12:54:52,1899-12-31 10:22:00,"No",NA,"No",152.866666666667,3.46035079710829,3,-1.67151958478661,9,"winter"
"115","Boeta","Jokie",2004-11-01,"F",2019-09-26,1,14.9095890410959,"Adult","Sanctuary","OC",30,13,116,1899-12-31 12:54:52,1899-12-31 10:22:00,"No",NA,"No",152.866666666667,3.46035079710829,3,-1.67151958478661,9,"winter"
"116","Boeta","Boeta",2003-12-01,"M",2019-10-02,1,15.8465753424658,"Adult","Sanctuary","OC",30,17,120,1899-12-31 16:00:37,1899-12-31 16:32:31,"No",NA,"No",31.9,-0.5550542950125,3,-1.67151958478661,10,"winter"
"117","Boeta","Fielis",2004-12-01,"M",2019-10-02,1,14.8438356164384,"Adult","Sanctuary","OC",30,12,120,1899-12-31 16:00:37,1899-12-31 16:32:31,"No",NA,"No",31.9,-0.5550542950125,3,-1.67151958478661,10,"winter"
"118","Boeta","Jokie",2004-11-01,"F",2019-10-02,1,14.9260273972603,"Adult","Sanctuary","OC",29,17,120,1899-12-31 16:00:37,1899-12-31 16:32:31,"No",NA,"No",31.9,-0.5550542950125,3,-1.67151958478661,10,"winter"
"119","Boeta","Boeta",2003-12-01,"M",2019-10-08,0,15.8630136986301,"Adult","Sanctuary",NA,0,NA,NA,NA,NA,"Yes","It worked only for a few minutes but did not record","Yes",NA,NA,3,-1.67151958478661,10,"winter"
"120","Boeta","Fielis",2004-12-01,"M",2019-10-08,1,14.8602739726027,"Adult","Sanctuary","OC",23,11,NA,NA,NA,"Yes","It worked only for a few minutes but did not record","Yes",NA,NA,3,-1.67151958478661,10,"winter"
"121","Boeta","Jokie",2004-11-01,"F",2019-10-08,0,14.9424657534247,"Adult","Sanctuary",NA,0,NA,NA,NA,NA,"Yes","It worked only for a few minutes but did not record","Yes",NA,NA,3,-1.67151958478661,10,"winter"
"122","Boeta","Boeta",2003-12-01,"M",2019-10-09,0,15.8657534246575,"Adult","Sanctuary",NA,0,NA,123,1899-12-31 13:24:15,1899-12-31 13:46:43,"No",NA,"No",22.4666666666667,-0.868187290622911,3,-1.67151958478661,10,"winter"
"123","Boeta","Fielis",2004-12-01,"M",2019-10-09,1,14.8630136986301,"Adult","Sanctuary","OC",6,3,123,1899-12-31 13:24:15,1899-12-31 13:46:43,"No",NA,"No",22.4666666666667,-0.868187290622911,3,-1.67151958478661,10,"winter"
"124","Boeta","Jokie",2004-11-01,"F",2019-10-09,1,14.9452054794521,"Adult","Sanctuary","OC",31,22,123,1899-12-31 13:24:15,1899-12-31 13:46:43,"No",NA,"No",22.4666666666667,-0.868187290622911,3,-1.67151958478661,10,"winter"
"125","Boeta","Boeta",2003-12-01,"M",2019-10-16,1,15.8849315068493,"Adult","Sanctuary","OC",30,16,127,1899-12-31 13:03:12,1899-12-31 13:38:20,"No",NA,"No",35.1333333333333,-0.447726024432253,3,-1.67151958478661,10,"winter"
"126","Boeta","Fielis",2004-12-01,"M",2019-10-16,1,14.8821917808219,"Adult","Sanctuary","OC",30,16,127,1899-12-31 13:03:12,1899-12-31 13:38:20,"No",NA,"No",35.1333333333333,-0.447726024432253,3,-1.67151958478661,10,"winter"
"127","Boeta","Jokie",2004-11-01,"F",2019-10-16,1,14.9643835616438,"Adult","Sanctuary","OC",15,13,127,1899-12-31 13:03:12,1899-12-31 13:38:20,"No",NA,"No",35.1333333333333,-0.447726024432253,3,-1.67151958478661,10,"winter"
"128","Boeta","Boeta",2003-12-01,"M",2019-11-01,0,15.9287671232877,"Adult","Sanctuary",NA,0,NA,133,1899-12-31 13:37:12,1899-12-31 13:59:58,"No",NA,"No",22.7666666666667,-0.85822899747629,3,-1.67151958478661,11,"summer"
"129","Boeta","Fielis",2004-12-01,"M",2019-11-01,1,14.9260273972603,"Adult","Sanctuary","OC",30,16,133,1899-12-31 13:37:12,1899-12-31 13:59:58,"No",NA,"No",22.7666666666667,-0.85822899747629,3,-1.67151958478661,11,"summer"
"130","Boeta","Jokie",2004-11-01,"F",2019-11-01,1,15.0082191780822,"Adult","Sanctuary","OC",30,20,133,1899-12-31 13:37:12,1899-12-31 13:59:58,"No",NA,"No",22.7666666666667,-0.85822899747629,3,-1.67151958478661,11,"summer"
"131","Boeta","Boeta",2003-12-01,"M",2019-11-08,1,15.9479452054795,"Adult","Sanctuary","OC",27,11,136,1899-12-31 09:43:07,1899-12-31 10:17:46,"No",NA,"No",34.65,-0.463769941168476,3,-1.67151958478661,11,"summer"
"132","Boeta","Fielis",2004-12-01,"M",2019-11-08,0,14.9452054794521,"Adult","Sanctuary",NA,0,NA,136,1899-12-31 09:43:07,1899-12-31 10:17:46,"No",NA,"No",34.65,-0.463769941168476,3,-1.67151958478661,11,"summer"
"133","Boeta","Jokie",2004-11-01,"F",2019-11-08,1,15.027397260274,"Adult","Sanctuary","OC",25,13,136,1899-12-31 09:43:07,1899-12-31 10:17:46,"No",NA,"No",34.65,-0.463769941168476,3,-1.67151958478661,11,"summer"
"134","Boeta","Boeta",2003-12-01,"M",2019-12-13,1,16.0438356164384,"Adult","Sanctuary","OC",30,19,138,1899-12-31 13:38:43,1899-12-31 14:18:26,"No",NA,"No",39.7166666666667,-0.295585434692212,3,-1.67151958478661,12,"summer"
"135","Boeta","Fielis",2004-12-01,"M",2019-12-13,1,15.041095890411,"Adult","Sanctuary","OC",30,17,138,1899-12-31 13:38:43,1899-12-31 14:18:26,"No",NA,"No",39.7166666666667,-0.295585434692212,3,-1.67151958478661,12,"summer"
"136","Boeta","Jokie",2004-11-01,"F",2019-12-13,1,15.1232876712329,"Adult","Sanctuary","OC",24,18,138,1899-12-31 13:38:43,1899-12-31 14:18:26,"No",NA,"No",39.7166666666667,-0.295585434692212,3,-1.67151958478661,12,"summer"
"137","Boeta","Boeta",2003-12-01,"M",2019-12-14,1,16.0465753424658,"Adult","Sanctuary","OC",28,17,142,1899-12-31 07:40:23,1899-12-31 08:12:39,"No",NA,"No",32.2666666666667,-0.542883047833297,3,-1.67151958478661,12,"summer"
"138","Boeta","Fielis",2004-12-01,"M",2019-12-14,1,15.0438356164384,"Adult","Sanctuary","OC",4,2,142,1899-12-31 07:40:23,1899-12-31 08:12:39,"No",NA,"No",32.2666666666667,-0.542883047833297,3,-1.67151958478661,12,"summer"
"139","Boeta","Jokie",2004-11-01,"F",2019-12-14,1,15.1260273972603,"Adult","Sanctuary","OC",5,3,142,1899-12-31 07:40:23,1899-12-31 08:12:39,"No",NA,"No",32.2666666666667,-0.542883047833297,3,-1.67151958478661,12,"summer"
"140","Boeta","Boeta",2003-12-01,"M",2019-12-20,1,16.0630136986301,"Adult","Sanctuary","OC",22,9,145,1899-12-31 13:06:45,1899-12-31 13:51:28,"No",NA,"No",44.7166666666667,-0.129613882248531,3,-1.67151958478661,12,"summer"
"141","Boeta","Fielis",2004-12-01,"M",2019-12-20,1,15.0602739726027,"Adult","Sanctuary","OC",13,8,145,1899-12-31 13:06:45,1899-12-31 13:51:28,"No",NA,"No",44.7166666666667,-0.129613882248531,3,-1.67151958478661,12,"summer"
"142","Boeta","Jokie",2004-11-01,"F",2019-12-20,1,15.1424657534247,"Adult","Sanctuary","OC",4,4,145,1899-12-31 13:06:45,1899-12-31 13:51:28,"No",NA,"No",44.7166666666667,-0.129613882248531,3,-1.67151958478661,12,"summer"
"143","Boeta","Boeta",2003-12-01,"M",2019-12-27,1,16.0821917808219,"Adult","Sanctuary","OC",30,16,147,1899-12-31 11:30:36,1899-12-31 12:06:11,"No",NA,"No",35.5833333333333,-0.432788584712322,3,-1.67151958478661,12,"summer"
"144","Boeta","Fielis",2004-12-01,"M",2019-12-27,1,15.0794520547945,"Adult","Sanctuary","OC",28,15,147,1899-12-31 11:30:36,1899-12-31 12:06:11,"No",NA,"No",35.5833333333333,-0.432788584712322,3,-1.67151958478661,12,"summer"
"145","Boeta","Jokie",2004-11-01,"F",2019-12-27,0,15.1616438356164,"Adult","Sanctuary",NA,0,NA,147,1899-12-31 11:30:36,1899-12-31 12:06:11,"No",NA,"No",35.5833333333333,-0.432788584712322,3,-1.67151958478661,12,"summer"
"146","Boeta","Boeta",2003-12-01,"M",2020-01-04,1,16.1041095890411,"Adult","Sanctuary","OC",23,13,149,1899-12-31 14:38:18,1899-12-31 15:18:31,"No",NA,"No",40.2166666666667,-0.278988279447844,3,-1.67151958478661,1,"summer"
"147","Boeta","Fielis",2004-12-01,"M",2020-01-04,1,15.1013698630137,"Adult","Sanctuary","OC",30,17,149,1899-12-31 14:38:18,1899-12-31 15:18:31,"No",NA,"No",40.2166666666667,-0.278988279447844,3,-1.67151958478661,1,"summer"
"148","Boeta","Jokie",2004-11-01,"F",2020-01-04,1,15.1835616438356,"Adult","Sanctuary","OC",14,12,149,1899-12-31 14:38:18,1899-12-31 15:18:31,"No",NA,"No",40.2166666666667,-0.278988279447844,3,-1.67151958478661,1,"summer"
"149","Boeta","Boeta",2003-12-01,"M",2020-01-10,1,16.1205479452055,"Adult","Sanctuary","OC",29,13,151,1899-12-31 13:39:03,1899-12-31 14:19:44,"No",NA,"No",40.6833333333333,-0.263497601219767,3,-1.67151958478661,1,"summer"
"150","Boeta","Fielis",2004-12-01,"M",2020-01-10,1,15.1178082191781,"Adult","Sanctuary","OC",30,14,151,1899-12-31 13:39:03,1899-12-31 14:19:44,"No",NA,"No",40.6833333333333,-0.263497601219767,3,-1.67151958478661,1,"summer"
"151","Boeta","Jokie",2004-11-01,"F",2020-01-10,1,15.2,"Adult","Sanctuary","OC",16,7,151,1899-12-31 13:39:03,1899-12-31 14:19:44,"No",NA,"No",40.6833333333333,-0.263497601219767,3,-1.67151958478661,1,"summer"
"152","Boeta","Boeta",2003-12-01,"M",2020-01-14,1,16.1315068493151,"Adult","Sanctuary","OC",30,14,154,1899-12-31 12:05:46,1899-12-31 12:58:06,"No",NA,"No",52.3333333333333,0.123216115974009,3,-1.67151958478661,1,"summer"
"153","Boeta","Fielis",2004-12-01,"M",2020-01-14,1,15.1287671232877,"Adult","Sanctuary","OC",30,15,154,1899-12-31 12:05:46,1899-12-31 12:58:06,"No",NA,"No",52.3333333333333,0.123216115974009,3,-1.67151958478661,1,"summer"
"154","Boeta","Jokie",2004-11-01,"F",2020-01-14,1,15.2109589041096,"Adult","Sanctuary","OC",30,18,154,1899-12-31 12:05:46,1899-12-31 12:58:06,"No",NA,"No",52.3333333333333,0.123216115974009,3,-1.67151958478661,1,"summer"
"155","Boeta","Boeta",2003-12-01,"M",2020-02-01,1,16.1808219178082,"Adult","Sanctuary","OC",1,1,160,1899-12-31 10:33:45,1899-12-31 11:04:07,"No",NA,"No",30.3666666666667,-0.605952237761895,3,-1.67151958478661,2,"summer"
"156","Boeta","Fielis",2004-12-01,"M",2020-02-01,1,15.1780821917808,"Adult","Sanctuary","OC",21,9,160,1899-12-31 10:33:45,1899-12-31 11:04:07,"No",NA,"No",30.3666666666667,-0.605952237761895,3,-1.67151958478661,2,"summer"
"157","Boeta","Jokie",2004-11-01,"F",2020-02-01,1,15.2602739726027,"Adult","Sanctuary","OC",30,17,160,1899-12-31 10:33:45,1899-12-31 11:04:07,"No",NA,"No",30.3666666666667,-0.605952237761895,3,-1.67151958478661,2,"summer"
"158","Boeta","Boeta",2003-12-01,"M",2020-02-18,1,16.227397260274,"Adult","Sanctuary","OC",3,1,162,1899-12-31 12:18:35,1899-12-31 12:44:11,"No",NA,"No",25.6,-0.764178451091538,3,-1.67151958478661,2,"summer"
"159","Boeta","Fielis",2004-12-01,"M",2020-02-18,1,15.2246575342466,"Adult","Sanctuary","OC",11,6,162,1899-12-31 12:18:35,1899-12-31 12:44:11,"No",NA,"No",25.6,-0.764178451091538,3,-1.67151958478661,2,"summer"
"160","Boeta","Jokie",2004-11-01,"F",2020-02-18,1,15.3068493150685,"Adult","Sanctuary","OC",18,3,162,1899-12-31 12:18:35,1899-12-31 12:44:11,"No",NA,"No",25.6,-0.764178451091538,3,-1.67151958478661,2,"summer"
"161","Boeta","Boeta",2003-12-01,"M",2020-12-04,1,17.0219178082192,"Adult","Sanctuary","2",10,2,166,1899-12-31 14:10:46,1899-12-31 14:24:43,"No",NA,"No",13.95,-1.15089216828531,3,-1.67151958478661,12,"summer"
"162","Boeta","Fielis",2004-12-01,"M",2020-12-04,1,16.0191780821918,"Adult","Sanctuary","2",10,1,166,1899-12-31 14:10:46,1899-12-31 14:24:43,"No",NA,"No",13.95,-1.15089216828531,3,-1.67151958478661,12,"summer"
"163","Boeta","Jokie",2004-11-01,"F",2020-12-04,1,16.1013698630137,"Adult","Sanctuary","2",10,1,166,1899-12-31 14:10:46,1899-12-31 14:24:43,"No",NA,"No",13.95,-1.15089216828531,3,-1.67151958478661,12,"summer"
"164","Boeta","Boeta",2003-12-01,"M",2020-12-05,1,17.0246575342466,"Adult","Sanctuary","2",10,6,167,1899-12-31 12:27:59,1899-12-31 12:55:28,"No",NA,"No",27.4833333333333,-0.701662499671085,3,-1.67151958478661,12,"summer"
"165","Boeta","Fielis",2004-12-01,"M",2020-12-05,1,16.0219178082192,"Adult","Sanctuary","2",10,3,167,1899-12-31 12:27:59,1899-12-31 12:55:28,"No",NA,"No",27.4833333333333,-0.701662499671085,3,-1.67151958478661,12,"summer"
"166","Boeta","Jokie",2004-11-01,"F",2020-12-05,1,16.1041095890411,"Adult","Sanctuary","2",10,6,167,1899-12-31 12:27:59,1899-12-31 12:55:28,"No",NA,"No",27.4833333333333,-0.701662499671085,3,-1.67151958478661,12,"summer"
"167","Boeta","Boeta",2003-12-01,"M",2020-12-11,1,17.041095890411,"Adult","Sanctuary","2",10,8,168,1899-12-31 15:11:42,1899-12-31 15:14:18,"Yes","Technical issue","Yes",2.6,-1.52764759233247,3,-1.67151958478661,12,"summer"
"168","Boeta","Fielis",2004-12-01,"M",2020-12-11,0,16.0383561643836,"Adult","Sanctuary",NA,0,NA,168,1899-12-31 15:11:42,1899-12-31 15:14:18,"Yes","Technical issue","Yes",2.6,-1.52764759233247,3,-1.67151958478661,12,"summer"
"169","Boeta","Jokie",2004-11-01,"F",2020-12-11,0,16.1205479452055,"Adult","Sanctuary",NA,0,NA,168,1899-12-31 15:11:42,1899-12-31 15:14:18,"Yes","Technical issue","Yes",2.6,-1.52764759233247,3,-1.67151958478661,12,"summer"
"170","Boeta","Boeta",2003-12-01,"M",2021-01-02,1,17.1013698630137,"Adult","Sanctuary","2",10,8,169,1899-12-31 15:59:42,1899-12-31 16:18:19,"Yes",NA,"Yes",18.6166666666667,-0.995985386004546,3,-1.67151958478661,1,"summer"
"171","Boeta","Fielis",2004-12-01,"M",2021-01-02,1,16.0986301369863,"Adult","Sanctuary","2",10,3,169,1899-12-31 15:59:42,1899-12-31 16:18:19,"Yes",NA,"Yes",18.6166666666667,-0.995985386004546,3,-1.67151958478661,1,"summer"
"172","Boeta","Jokie",2004-11-01,"F",2021-01-02,1,16.1808219178082,"Adult","Sanctuary","2",10,4,169,1899-12-31 15:59:42,1899-12-31 16:18:19,"Yes",NA,"Yes",18.6166666666667,-0.995985386004546,3,-1.67151958478661,1,"summer"
"173","Boeta","Boeta",2003-12-01,"M",2021-01-03,1,17.1041095890411,"Adult","Sanctuary","3",10,5,170,1899-12-31 14:38:45,1899-12-31 14:50:56,"No",NA,"No",12.1833333333333,-1.20953545014875,3,-1.67151958478661,1,"summer"
"174","Boeta","Fielis",2004-12-01,"M",2021-01-03,1,16.1013698630137,"Adult","Sanctuary","2",10,5,170,1899-12-31 14:38:45,1899-12-31 14:50:56,"No",NA,"No",12.1833333333333,-1.20953545014875,3,-1.67151958478661,1,"summer"
"175","Boeta","Jokie",2004-11-01,"F",2021-01-03,1,16.1835616438356,"Adult","Sanctuary","2",10,5,170,1899-12-31 14:38:45,1899-12-31 14:50:56,"No",NA,"No",12.1833333333333,-1.20953545014875,3,-1.67151958478661,1,"summer"
"176","Boeta","Boeta",2003-12-01,"M",2021-01-09,1,17.1205479452055,"Adult","Sanctuary","3",10,3,171,1899-12-31 13:02:30,1899-12-31 13:40:15,"No",NA,"No",37.75,-0.360867578653393,3,-1.67151958478661,1,"summer"
"177","Boeta","Fielis",2004-12-01,"M",2021-01-09,1,16.1178082191781,"Adult","Sanctuary","2",10,5,171,1899-12-31 13:02:30,1899-12-31 13:40:15,"No",NA,"No",37.75,-0.360867578653393,3,-1.67151958478661,1,"summer"
"178","Boeta","Jokie",2004-11-01,"F",2021-01-09,1,16.2,"Adult","Sanctuary","2",10,5,171,1899-12-31 13:02:30,1899-12-31 13:40:15,"No",NA,"No",37.75,-0.360867578653393,3,-1.67151958478661,1,"summer"
"179","Boeta","Boeta",2003-12-01,"M",2021-01-10,1,17.1232876712329,"Adult","Sanctuary","3",10,3,172,1899-12-31 09:32:07,1899-12-31 09:56:21,"No",NA,"No",24.2333333333333,-0.809544008759477,3,-1.67151958478661,1,"summer"
"180","Boeta","Fielis",2004-12-01,"M",2021-01-10,1,16.1205479452055,"Adult","Sanctuary","2",10,2,172,1899-12-31 09:32:07,1899-12-31 09:56:21,"No",NA,"No",24.2333333333333,-0.809544008759477,3,-1.67151958478661,1,"summer"
"181","Boeta","Jokie",2004-11-01,"F",2021-01-10,1,16.2027397260274,"Adult","Sanctuary","2",10,7,172,1899-12-31 09:32:07,1899-12-31 09:56:21,"No",NA,"No",24.2333333333333,-0.809544008759477,3,-1.67151958478661,1,"summer"
"182","Boeta","Boeta",2003-12-01,"M",2021-01-16,0,17.1397260273973,"Adult","Sanctuary",NA,0,NA,173,1899-12-31 11:03:16,1899-12-31 11:13:19,"No",NA,"No",10.05,-1.28034997919139,3,-1.67151958478661,1,"summer"
"183","Boeta","Fielis",2004-12-01,"M",2021-01-16,1,16.1369863013699,"Adult","Sanctuary","2",10,3,173,1899-12-31 11:03:16,1899-12-31 11:13:19,"No",NA,"No",10.05,-1.28034997919139,3,-1.67151958478661,1,"summer"
"184","Boeta","Jokie",2004-11-01,"F",2021-01-16,1,16.2191780821918,"Adult","Sanctuary","2",10,6,173,1899-12-31 11:03:16,1899-12-31 11:13:19,"No",NA,"No",10.05,-1.28034997919139,3,-1.67151958478661,1,"summer"
"185","Boeta","Boeta",2003-12-01,"M",2021-01-17,1,17.1424657534247,"Adult","Sanctuary","3",10,3,174,1899-12-31 12:45:37,1899-12-31 13:10:41,"No",NA,"No",25.0666666666667,-0.781882083352197,3,-1.67151958478661,1,"summer"
"186","Boeta","Fielis",2004-12-01,"M",2021-01-17,1,16.1397260273973,"Adult","Sanctuary","2",10,3,174,1899-12-31 12:45:37,1899-12-31 13:10:41,"No",NA,"No",25.0666666666667,-0.781882083352197,3,-1.67151958478661,1,"summer"
"187","Boeta","Jokie",2004-11-01,"F",2021-01-17,1,16.2219178082192,"Adult","Sanctuary","2",10,5,174,1899-12-31 12:45:37,1899-12-31 13:10:41,"No",NA,"No",25.0666666666667,-0.781882083352197,3,-1.67151958478661,1,"summer"
"188","Boeta","Boeta",2003-12-01,"M",2021-01-22,1,17.1561643835616,"Adult","Sanctuary","3",10,3,175,1899-12-31 10:12:40,1899-12-31 10:38:05,"No",NA,"No",25.4166666666667,-0.77026407468114,3,-1.67151958478661,1,"summer"
"189","Boeta","Fielis",2004-12-01,"M",2021-01-22,1,16.1534246575342,"Adult","Sanctuary","2",10,3,175,1899-12-31 10:12:40,1899-12-31 10:38:05,"No",NA,"No",25.4166666666667,-0.77026407468114,3,-1.67151958478661,1,"summer"
"190","Boeta","Jokie",2004-11-01,"F",2021-01-22,1,16.2356164383562,"Adult","Sanctuary","2",10,5,175,1899-12-31 10:12:40,1899-12-31 10:38:05,"No",NA,"No",25.4166666666667,-0.77026407468114,3,-1.67151958478661,1,"summer"
"191","Boeta","Boeta",2003-12-01,"M",2021-01-23,1,17.158904109589,"Adult","Sanctuary","3",10,5,176,1899-12-31 18:05:37,1899-12-31 18:14:28,"No",NA,"No",8.85,-1.32018315177787,3,-1.67151958478661,1,"summer"
"192","Boeta","Fielis",2004-12-01,"M",2021-01-23,1,16.1561643835616,"Adult","Sanctuary","2",10,5,176,1899-12-31 18:05:37,1899-12-31 18:14:28,"No",NA,"No",8.85,-1.32018315177787,3,-1.67151958478661,1,"summer"
"193","Boeta","Jokie",2004-11-01,"F",2021-01-23,1,16.2383561643836,"Adult","Sanctuary","2",10,5,176,1899-12-31 18:05:37,1899-12-31 18:14:28,"No",NA,"No",8.85,-1.32018315177787,3,-1.67151958478661,1,"summer"
"194","Boeta","Boeta",2003-12-01,"M",2021-01-29,1,17.1753424657534,"Adult","Sanctuary","3",10,5,177,1899-12-31 16:28:21,1899-12-31 16:41:46,"No",NA,"No",13.4166666666667,-1.16859580054597,3,-1.67151958478661,1,"summer"
"195","Boeta","Fielis",2004-12-01,"M",2021-01-29,1,16.172602739726,"Adult","Sanctuary","2",10,4,177,1899-12-31 16:28:21,1899-12-31 16:41:46,"No",NA,"No",13.4166666666667,-1.16859580054597,3,-1.67151958478661,1,"summer"
"196","Boeta","Jokie",2004-11-01,"F",2021-01-29,1,16.2547945205479,"Adult","Sanctuary","2",10,5,177,1899-12-31 16:28:21,1899-12-31 16:41:46,"No",NA,"No",13.4166666666667,-1.16859580054597,3,-1.67151958478661,1,"summer"
"197","Boeta","Boeta",2003-12-01,"M",2021-01-30,1,17.1780821917808,"Adult","Sanctuary","3",10,5,178,1899-12-31 10:31:26,1899-12-31 10:49:04,"No",NA,"No",17.6333333333333,-1.02862645798514,3,-1.67151958478661,1,"summer"
"198","Boeta","Fielis",2004-12-01,"M",2021-01-30,1,16.1753424657534,"Adult","Sanctuary","2",8,2,178,1899-12-31 10:31:26,1899-12-31 10:49:04,"No",NA,"No",17.6333333333333,-1.02862645798514,3,-1.67151958478661,1,"summer"
"199","Boeta","Jokie",2004-11-01,"F",2021-01-30,1,16.2575342465753,"Adult","Sanctuary","2",10,3,178,1899-12-31 10:31:26,1899-12-31 10:49:04,"No",NA,"No",17.6333333333333,-1.02862645798514,3,-1.67151958478661,1,"summer"
"200","Boeta","Boeta",2003-12-01,"M",2021-02-07,1,17.2,"Adult","Sanctuary","3",10,5,NA,1899-12-31 11:17:59,1899-12-31 11:54:25,"No",NA,"No",36.4333333333333,-0.404573420796896,3,-1.67151958478661,2,"summer"
"201","Boeta","Fielis",2004-12-01,"M",2021-02-07,1,16.1972602739726,"Adult","Sanctuary","2",10,4,NA,1899-12-31 11:17:59,1899-12-31 11:54:25,"No",NA,"No",36.4333333333333,-0.404573420796896,3,-1.67151958478661,2,"summer"
"202","Boeta","Jokie",2004-11-01,"F",2021-02-07,0,16.2794520547945,"Adult","Sanctuary",NA,0,NA,NA,1899-12-31 11:17:59,1899-12-31 11:54:25,"No",NA,"No",36.4333333333333,-0.404573420796896,3,-1.67151958478661,2,"summer"
"203","Boeta","Boeta",2003-12-01,"M",2021-02-08,1,17.2027397260274,"Adult","Sanctuary","3",28,7,179,1899-12-31 11:17:59,1899-12-31 11:54:25,"No",NA,"No",36.4333333333333,-0.404573420796896,3,-1.67151958478661,2,"summer"
"204","Boeta","Fielis",2004-12-01,"M",2021-02-08,1,16.2,"Adult","Sanctuary","2",25,6,179,1899-12-31 11:17:59,1899-12-31 11:54:25,"No",NA,"No",36.4333333333333,-0.404573420796896,3,-1.67151958478661,2,"summer"
"205","Boeta","Jokie",2004-11-01,"F",2021-02-08,1,16.2821917808219,"Adult","Sanctuary","2",10,2,179,1899-12-31 11:17:59,1899-12-31 11:54:25,"No",NA,"No",36.4333333333333,-0.404573420796896,3,-1.67151958478661,2,"summer"
"206","Boeta","Boeta",2003-12-01,"M",2021-02-14,1,17.2191780821918,"Adult","Sanctuary","3",30,8,180,1899-12-31 12:41:08,1899-12-31 13:05:43,"Yes","rain storm","Yes",24.5833333333333,-0.79792600008842,3,-1.67151958478661,2,"summer"
